#CODE;RUSSIAN;;;;;;;;;;;;;x
creature_human;Человек;;;;;;;;;;;;;x
creature_human_desc;Этот персонаж - человек. Множество лет назад, когда титаны покинули Азерот, древние боги послали проклятие плоти на их бесчисленные творения. Оно не обошло и врайкулов - мрачных, жестоких и воинственных великанов севера, которые были созданы ради защиты других прислужников титанов. Из-за проклятия женщины врайкулов начали рожать слабых, уродливых детей. Король Имирон, владыка и правитель всего народа врайкулов, прознал об этом и посчитал, что титаны отвернулись от его народа и отрёкся от создателей, приказав убивать «испорченное» потомство, но не все матери выполнили указ короля. Те, кто не смог этого сделать, сбежали на юг, а их дети стали предками людей. Люди - одна из самых молодых рас в Азероте, но на их долю уже выпало немало испытаний, которые они выдержали с честью. Гордые и непреклонные, люди разнообразны и способны к любой работе, но больше всего искусны в дипломатии и решении проблем мирным путём.;;;;;;;;;;;;;
creature_gnoll;Гнолл;;;;;;;;;;;;;
creature_gnoll_desc;Гноллы - хитрый звероподобный народец, гибрид человека с гиеной. Большой горб, длинная шея и неуклюжие пальцы рук вовсе не мешают им сражаться, и сама борьба - образ жизни этой расы. Гноллы являются очень буйными тварями: даже из-за самого мелкого спора они способны перегрызть друг другу глотку, причем в буквальном смысле, так как пожирают всех существ, в том числе членов собственой расы. В их обществе процветает Культ Силы, поэтому вожаками племен часто становятся сильные, в то время как слабые идут в расход на пищу. Гноллы ленивы и примитивны, потому ещё не овладели металлообработкой и до сих пор предпочитают кочевный образ жизни.;;;;;;;;;;;;;
creature_murloc;Мурлок;;;;;;;;;;;;;
creature_murloc_desc;Мурлоки - странная комбинация гуманоида и рыбы, древняя двуногая раса амфибиоподобных, проживающая в океане, по береговым линиям, побережьям озёр и руслам рек, а так же в подводных руинах. Мурлоки могут находиться и дышать на земле, хотя они редко рискуют отходить далеко от воды. Их сгорбленная внешность говорит о неуклюжести, однако на самом деле это заблуждение, некоторые мурлоки могут перемещаться по суше с большой скоростью и проворством. Мурлоки не заботятся об индивидуальности или творческом начале, поскольку это не может помочь выживанию племени или большей части их расы. Они ценят повиновение выше всего остального. Проворство и жестокость также важны для них, как и охотничьи мастерство и сила.;;;;;;;;;;;;;
creature_troll;Тролль;;;;;;;;;;;;;
creature_troll_desc;Тролли — древняя раса, столь же загадочная, сколь и опасная, многочисленные племена которой обитают в каждом уголке мира. Они были в центре расовой войны с людьми, дворфами и эльфами Азерота начиная с начала начал их летописей. Все тролли обладают удивительной физической регенерацией: они могут вылечиться от серьезных ран и восстанавливать потерянные конечности. Ростом они больше обычного человека. Цвет их кожи варьируется, смотря на разновидность, от светло-зеленого и голубого до темно-серого. Они проворны, хитры и полностью безжалостны, когда охотятся за добычей (без разницы, является ли этой добычей дикое животное или разумное существо). И несомненно, злить тролля по прихоти, считая их примитивными и глупыми, - серьезная ошибка.;;;;;;;;;;;;;
creature_ogre;Огр;;;;;;;;;;;;;
creature_ogre_desc;Огры — высокие и толстые гуманоиды с огромными руками и большим животом. Они чрезвычайно сильны и любят демонстрировать сей факт. В битву они бросаются выкрикивая громкий вопль, чаще всего с гигантской дубиной. Немногие могут устоять перед разъярённым огром, а повергнуть его - еще более сложная задача. Самый сильный воин ведет племя: ни один огр не подвергнет сомнению право сильнейшего. Однако если вождь начнет показывать слабость, то другой огр может бросить ему вызов и попытаться стать новым вождем. Хотя в их обществе есть способные к мистическим наукам, ныне большинство огров не особо одарено интеллектом. Редкое ответвление расы огров имеет две головы вместо одной. Вторая голова почти всегда одноглазая, и, к сожалению, столь же глупая, как и другая голова, головы могут ссориться и даже воевать друг с другом.;;;;;;;;;;;;;
creature_orc;Орк;;;;;;;;;;;;;
creature_orc_desc;Дикие коричнево- или зеленокожие орки - уроженцы Дренора, прибывшие в Азерот. Мужчины орков - массивные и ужасающе выглядящие существа, большинство женщин орков немного короче большинства мужчин (а некоторые из них одного с ними роста), они также имеют широкие плечи и мускулистые, сильные тела. Для их врагов они - звери и внушающие страх противники, ни с чем не сравнимые в их свирепости и хитрости. Но для союзников они благородны и щедры. Для орка навык в сражении приносит большую честь. Честь - основное понятие, которое лежит в общество орков, концепция, которая сделала расу более единой перед большой угрозой. Орки кажутся весьма вспыльчивыми, но они чтут мудростью лидеров и своих шаманов.;;;;;;;;;;;;;
elemental_lord_fire;Повелитель Огня;;;;;;;;;;;;;
elemental_lord_fire_desc;Повелитель Огня - невероятно сильный правитель элементалей огня, один из четырех Лордов-Элементалей. Его план - Огненные Просторы, царство огня и пепла, лежащее глубоко под землями и океаном Обители стихий.;;;;;;;;;;;;;
member_of_the_brotherhood_of_the_horse;Рыцарь Братства Лошади;;;;;;;;;;;;;
member_of_the_brotherhood_of_the_horse_desc;Братство Лошади — это древний орден рыцарей Королевства Штормград, существующего с момента переселения людей Шторма из Нагорья Арати. Члены братства являются сильнейшими воинами в армии Азерота, в их рядах состоят самые известные и лучшие рыцари и воины Штормграда, всегда готовые пожертвовать жизнями ради блага их отчизны.;;;;;;;;;;;;;
member_of_the_shadow_council;Член Совета Теней;;;;;;;;;;;;;
member_of_the_shadow_council_desc;Совет Теней — организация чернокнижников из смертных народов, которая находится на службе у демонов Пылающего Легиона, созданная Гул'даном ещё на Дреноре, когда объединенные кланы орков начали войну против дренеев. Первоначальными целями совета было обеспечение стабильности в войне, которую Орда начала против дренеев, политические манипуляции кланами и распространение магии чернокнижников. С вторжением орков в Азерот Совет Теней весомо расширил свою область влияния не только внутри Орды, но и за её пределами, пустив свои сети во все уголки известного мира.;;;;;;;;;;;;;
guardian_of_tirisfal;Страж Тирисфаля;;;;;;;;;;;;;
guardian_of_tirisfal_desc;Хранитель Тирисфаля — смертный воин-чемпион, выбранный Советом Тирисфаля, секретной организацией, в которой объединились маги людей, гномов и высших эльфов, и наделенный огромными магическими силами для борьды с Пылающим Легионом. Когда Хранитель стареет или устает от бесконечной борьбы с хаосом, Совет выбирает нового Хранителя и отдает ему силы предыдущего. На каждое поколение приходится всего один Хранитель, но из-за своей огромной магической силы он способен справляться со всеми демонами, попавшими в Азерот.;;;;;;;;;;;;;
tinker;Механик;;;;;;;;;;;;;
tinker_desc;Механики — одни из самых интеллектуально развитых представителей приключенцев Азерота. Они - создатели невероятных изобретений, от безумных многоцелевых ножей до бензопил и паровых танков. Их изобретения позволяют им преодолеть почти любую неприятность. И все же, несмотря на всю их помощь обществу, у механиков репутация опасных спутников - в основном из-за бесконечных гоблинских экспериментов со взрывами.;;;;;;;;;;;;;
explorer;Исследователь;;;;;;;;;;;;;
explorer_desc;Исследователи — те немногие храбрецы, кто рискует своей жизнью ради науки и расширения общего кладезя знаний всех жителей Азерота. Они одновременно являются и учёными, занимающимися изучением обществ прошлых веков, и путешественниками, составляющими описание новых территорий и стирающими белые пятна с карты Азерота.;;;;;;;;;;;;;
creature_naga;Нага;;;;;;;;;;;;;
creature_naga_desc;Наги мало теперь напоминают знать, которой они когда-то являлись. Их гордый облик был исковеркан и искажен: многие из них получили ряд особенных изменений, характерных для морских глубин, типа выпускания чернил, щупалец, острой чешуи, ядовитых клыков, крепкий панцирь моллюсков, змей вместо волос, большой и острый спинной плавник и сильный хвост. С давних времён среди цивилизации наг установился матриархат, когда более интеллектуально развитые и обладающие магической силой ведьмы и сирены управляют всем сообществом наг. Мужчины же, потерявшие большую часть сил магических, в замен приобрели нечеловеческую физическую силу, составляя основную ударную силу армии наг. В целом же наги - жадные и садистские создания, а их изгнание только усилило их злобную порочную природу.;;;;;;;;;;;;;
creature_blood_elf;Эльф крови;;;;;;;;;;;;;
